ID,CatID,Exchange,IndustryName,Code,Name,TotalShares,URL,Row,TotalRecord
1321,5,UPCoM,Dịch vụ tài chính,ART,CTCP Chứng khoán BOS,96922509,https://finance.vietstock.vn/ART-ctcp-chung-khoan-bos.htm,56,3275
3021,5,UPCoM,Tư liệu sản xuất,ASA,CTCP ASA,10000000,https://finance.vietstock.vn/ASA-ctcp-asa.htm,57,3275
4698,1,HOSE,Vận tải,ASG,CTCP Tập đoàn ASG,90784669,https://finance.vietstock.vn/ASG-ctcp-tap-doan-asg.htm,58,3275
1930,1,HOSE,"Thực phẩm, đồ uống và thuốc lá",ASM,CTCP Tập đoàn Sao Mai,370178250,https://finance.vietstock.vn/ASM-ctcp-tap-doan-sao-mai.htm,59,3275
1060,1,HOSE,Dịch vụ tiện ích,ASP,CTCP Tập đoàn Dầu khí An Pha,37339929,https://finance.vietstock.vn/ASP-ctcp-tap-doan-dau-khi-an-pha.htm,60,3275
4626,1,HOSE,Vận tải,AST,CTCP Dịch vụ Hàng không Taseco,45000000,https://finance.vietstock.vn/AST-ctcp-dich-vu-hang-khong-taseco.htm,61,3275
1817,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",ATA,CTCP Ntaco,11999998,https://finance.vietstock.vn/ATA-ctcp-ntaco.htm,62,3275
4543,5,UPCoM,Tư liệu sản xuất,ATB,CTCP An Thịnh,13884000,https://finance.vietstock.vn/ATB-ctcp-an-thinh.htm,63,3275
4323,5,UPCoM,Nguyên vật liệu,ATG,CTCP An Trường An,15220000,https://finance.vietstock.vn/ATG-ctcp-an-truong-an.htm,64,3275
4136,2,HNX,Dịch vụ tiêu dùng,ATS,CTCP Tập Đoàn Dược Phẩm Atesco,3500000,https://finance.vietstock.vn/ATS-ctcp-tap-doan-duoc-pham-atesco.htm,65,3275
3123,5,UPCoM,Dịch vụ tiện ích,AVC,CTCP Thủy điện A Vương,75052052,https://finance.vietstock.vn/AVC-ctcp-thuy-dien-a-vuong.htm,66,3275
2704,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",AVF,CTCP Việt An,43338000,https://finance.vietstock.vn/AVF-ctcp-viet-an.htm,67,3275
4957,5,UPCoM,Nguyên vật liệu,AVG,CTCP Phân bón Quốc tế Âu Việt,13600000,https://finance.vietstock.vn/AVG-ctcp-phan-bon-quoc-te-au-viet.htm,68,3275
1191,2,HNX,Tổ chức tín dụng,BAB,Ngân hàng TMCP Bắc Á,895933642,https://finance.vietstock.vn/BAB-ngan-hang-tmcp-bac-a.htm,69,3275
4880,1,HOSE,"Thực phẩm, đồ uống và thuốc lá",BAF,CTCP Nông nghiệp BAF Việt Nam,239021642,https://finance.vietstock.vn/BAF-ctcp-nong-nghiep-baf-viet-nam.htm,70,3275
2158,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BAL,CTCP Bao bì Bia - Rượu - Nước giải khát,2000000,https://finance.vietstock.vn/BAL-ctcp-bao-bi-bia-ruou-nuoc-giai-khat.htm,71,3275
1561,2,HNX,Phát triển và quản lý bất động sản,BAX,CTCP Thống Nhất,8200000,https://finance.vietstock.vn/BAX-ctcp-tho´ng-nha´t.htm,72,3275
47,1,HOSE,"Thực phẩm, đồ uống và thuốc lá",BBC,CTCP Bibica,18752687,https://finance.vietstock.vn/BBC-ctcp-bibica.htm,73,3275
4801,5,UPCoM,Nguyên vật liệu,BBH,CTCP Bao bì Hoàng Thạch,2047932,https://finance.vietstock.vn/BBH-ctcp-bao-bi-hoang-thach.htm,74,3275
4004,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BBM,CTCP Bia Hà Nội - Nam Định,2000000,https://finance.vietstock.vn/BBM-ctcp-bia-ha-noi-nam-dinh.htm,75,3275
889,2,HNX,Nguyên vật liệu,BBS,CTCP VICEM Bao bì Bút Sơn,6000000,https://finance.vietstock.vn/BBS-ctcp-vicem-bao-bi-but-son.htm,76,3275
315,5,UPCoM,Dịch vụ và thiết bị chăm sóc sức khỏe,BBT,CTCP Bông Bạch Tuyết,9800000,https://finance.vietstock.vn/BBT-ctcp-bong-bach-tuyet.htm,77,3275
4874,5,UPCoM,Nguyên vật liệu,BCA,CTCP B.C.H,19000000,https://finance.vietstock.vn/BCA-ctcp-b-c-h.htm,78,3275
4713,5,UPCoM,Năng lượng,BCB,CTCP 397,5700000,https://finance.vietstock.vn/BCB-ctcp-397.htm,79,3275
892,2,HNX,Nguyên vật liệu,BCC,CTCP Xi măng Bỉm Sơn,123209812,https://finance.vietstock.vn/BCC-ctcp-xi-mang-bim-son.htm,80,3275
1769,1,HOSE,Phát triển và quản lý bất động sản,BCE,CTCP Xây dựng và Giao thông Bình Dương,35000000,https://finance.vietstock.vn/BCE-ctcp-xay-dung-va-giao-thong-binh-duong.htm,81,3275
2727,2,HNX,"Thực phẩm, đồ uống và thuốc lá",BCF,CTCP Thực phẩm Bích Chi,33897213,https://finance.vietstock.vn/BCF-ctcp-thuc-pham-bich-chi.htm,82,3275
4058,1,HOSE,Tư liệu sản xuất,BCG,CTCP Tập đoàn Bamboo Capital,880210644,https://finance.vietstock.vn/BCG-ctcp-tap-doan-bamboo-capital.htm,83,3275
4586,1,HOSE,Phát triển và quản lý bất động sản,BCM,Tổng Công ty Đầu tư và Phát triển Công nghiệp – CTCP,1035000000,https://finance.vietstock.vn/BCM-tong-cong-ty-dau-tu-va-phat-trien-cong-nghiep-–-ctcp.htm,84,3275
4243,5,UPCoM,Tư liệu sản xuất,BCO,CTCP Xây dựng Bình Phước,5631895,https://finance.vietstock.vn/BCO-ctcp-xay-dung-binh-phuoc.htm,85,3275
1652,5,UPCoM,"Dược phẩm, Công nghệ sinh học và Khoa học thường thức",BCP,CTCP Dược ENLIE,6000000,https://finance.vietstock.vn/BCP-ctcp-duoc-enlie.htm,86,3275
4945,5,UPCoM,Phát triển và quản lý bất động sản,BCR,CTCP BCG Land,473799913,https://finance.vietstock.vn/BCR-ctcp-bcg-land.htm,87,3275
4846,5,UPCoM,Dịch vụ tiêu dùng,BCV,CTCP Du lịch và Thương mại Bằng Giang Cao Bằng - Vimico,1800000,https://finance.vietstock.vn/BCV-ctcp-du-lich-va-thuong-mai-bang-giang-cao-bang-vimico.htm,88,3275
1862,2,HNX,Truyền thông và giải trí,BDB,CTCP Sách và Thiết bị Bình Định,1126474,https://finance.vietstock.vn/BDB-ctcp-sach-va-thiet-bi-binh-dinh.htm,89,3275
4163,5,UPCoM,Hàng tiêu dùng và trang trí,BDG,CTCP May mặc Bình Dương,24799920,https://finance.vietstock.vn/BDG-ctcp-may-mac-binh-duong.htm,90,3275
4363,5,UPCoM,Nguyên vật liệu,BDT,CTCP Xây lắp và Vật liệu Xây dựng Đồng Tháp,38600000,https://finance.vietstock.vn/BDT-ctcp-xay-lap-va-vat-lieu-xay-dung-dong-thap.htm,91,3275
3877,5,UPCoM,Dịch vụ tiện ích,BDW,CTCP Cấp thoát nước Bình Định,12410800,https://finance.vietstock.vn/BDW-ctcp-cap-thoat-nuoc-binh-dinh.htm,92,3275
1848,2,HNX,Truyền thông và giải trí,BED,CTCP Sách và Thiết bị Trường học Đà Nẵng,3000000,https://finance.vietstock.vn/BED-ctcp-sach-va-thiet-bi-truong-hoc-da-nang.htm,93,3275
1276,5,UPCoM,Công nghệ phần cứng và thiết bị,BEL,CTCP Điện tử Biên Hòa,6000000,https://finance.vietstock.vn/BEL-ctcp-dien-tu-bien-hoa.htm,94,3275
3629,1,HOSE,Nguyên vật liệu,BFC,CTCP Phân bón Bình Điền,57167993,https://finance.vietstock.vn/BFC-ctcp-phan-bon-binh-dien.htm,95,3275
5694,5,UPCoM,Dịch vụ tiện ích,BGE,CTCP BCG Energy,730000000,https://finance.vietstock.vn/BGE-ctcp-bcg-energy.htm,96,3275
4087,5,UPCoM,Dịch vụ tiện ích,BGW,CTCP Nước sạch Bắc Giang,18149446,https://finance.vietstock.vn/BGW-ctcp-nuoc-sach-bac-giang.htm,97,3275
4531,5,UPCoM,Dịch vụ tiện ích,BHA,CTCP Thủy điện Bắc Hà,66000000,https://finance.vietstock.vn/BHA-ctcp-thuy-dien-bac-ha.htm,98,3275
1558,5,UPCoM,Nguyên vật liệu,BHC,CTCP Bê tông Biên Hòa,4500000,https://finance.vietstock.vn/BHC-ctcp-be-tong-bien-hoa.htm,99,3275
4715,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BHG,CTCP Chè Biển Hồ,8935643,https://finance.vietstock.vn/BHG-ctcp-che-bien-ho.htm,100,3275
2048,5,UPCoM,Bảo hiểm,BHI,Tổng Công ty cổ phần Bảo hiểm Sài Gòn - Hà Nội,100000000,https://finance.vietstock.vn/BHI-tong-cong-ty-co-phan-bao-hiem-sai-gon-ha-noi.htm,101,3275
4671,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BHK,CTCP Bia Hà Nội - Kim Bài,3986000,https://finance.vietstock.vn/BHK-ctcp-bia-ha-noi-kim-bai.htm,102,3275
1313,1,HOSE,"Thực phẩm, đồ uống và thuốc lá",BHN,Tổng Công ty cổ phần Bia - Rượu - Nước giải khát Hà Nội,231800000,https://finance.vietstock.vn/BHN-tong-cong-ty-co-phan-bia-ruou-nuoc-giai-khat-ha-noi.htm,103,3275
2185,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BHP,CTCP Bia Hà Nội - Hải Phòng,9179290,https://finance.vietstock.vn/BHP-ctcp-bia-ha-noi-hai-phong.htm,104,3275
1909,1,HOSE,Bảo hiểm,BIC,Tổng Công ty cổ phần Bảo hiểm Ngân hàng Đầu tư và Phát triển Việt Nam,117276895,https://finance.vietstock.vn/BIC-tong-cong-ty-co-phan-bao-hiem-ngan-hang-dau-tu-va-phat-trien-viet-nam.htm,105,3275
1161,1,HOSE,Tổ chức tín dụng,BID,Ngân hàng TMCP Đầu tư và Phát triển Việt Nam,5700435900,https://finance.vietstock.vn/BID-ngan-hang-tmcp-dau-tu-va-phat-trien-viet-nam.htm,106,3275
4891,5,UPCoM,Phân phối và bán lẻ hàng lâu bền,BIG,CTCP Big Invest Group,5000000,https://finance.vietstock.vn/BIG-ctcp-big-invest-group.htm,107,3275
3746,5,UPCoM,Phát triển và quản lý bất động sản,BII,CTCP Louis Land,57680000,https://finance.vietstock.vn/BII-ctcp-louis-land.htm,108,3275
4260,5,UPCoM,"Dược phẩm, Công nghệ sinh học và Khoa học thường thức",BIO,CTCP Vắc xin và Sinh phẩm Nha Trang,8562000,https://finance.vietstock.vn/BIO-ctcp-vac-xin-va-sinh-pham-nha-trang.htm,109,3275
1806,2,HNX,Nguyên vật liệu,BKC,CTCP Khoáng sản Bắc Kạn,11737728,https://finance.vietstock.vn/BKC-ctcp-khoang-san-bac-kan.htm,110,3275
4847,1,HOSE,Nguyên vật liệu,BKG,CTCP Đầu tư BKG Việt Nam,71609020,https://finance.vietstock.vn/BKG-ctcp-dau-tu-bkg-viet-nam.htm,111,3275
1151,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BLF,CTCP Thủy sản Bạc Liêu,11500000,https://finance.vietstock.vn/BLF-ctcp-thuy-san-bac-lieu.htm,112,3275
1873,5,UPCoM,Bảo hiểm,BLI,Tổng Công ty cổ phần Bảo hiểm Bảo Long,60000000,https://finance.vietstock.vn/BLI-tong-cong-ty-co-phan-bao-hiem-bao-long.htm,113,3275
3980,5,UPCoM,Vận tải,BLN,CTCP Vận tải và Dịch vụ Liên Ninh,5000000,https://finance.vietstock.vn/BLN-ctcp-van-tai-va-dich-vu-lien-ninh.htm,114,3275
2478,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BLT,CTCP Lương thực Bình Định,4000000,https://finance.vietstock.vn/BLT-ctcp-luong-thuc-binh-dinh.htm,115,3275
785,1,HOSE,Nguyên vật liệu,BMC,CTCP Khoáng sản Bình Định,12392630,https://finance.vietstock.vn/BMC-ctcp-khoang-san-binh-dinh.htm,116,3275
4512,5,UPCoM,Dịch vụ tiện ích,BMD,CTCP Môi trường và Dịch vụ Đô thị Bình Thuận,2753280,https://finance.vietstock.vn/BMD-ctcp-moi-truong-va-dich-vu-do-thi-binh-thuan.htm,117,3275
4670,5,UPCoM,Phân phối và bán lẻ hàng lâu bền,BMF,CTCP Vật liệu Xây dựng và Chất đốt Đồng Nai,15848063,https://finance.vietstock.vn/BMF-ctcp-vat-lieu-xay-dung-va-chat-dot-dong-nai.htm,118,3275
4719,5,UPCoM,Hàng tiêu dùng và trang trí,BMG,CTCP May Bình Minh,5292000,https://finance.vietstock.vn/BMG-ctcp-may-binh-minh.htm,119,3275
894,1,HOSE,Bảo hiểm,BMI,Tổng Công ty cổ phần Bảo Minh,120585408,https://finance.vietstock.vn/BMI-tong-cong-ty-co-phan-bao-minh.htm,120,3275
2026,5,UPCoM,Nguyên vật liệu,BMJ,CTCP Khoáng sản Miền Đông AHP,104999978,https://finance.vietstock.vn/BMJ-ctcp-khoang-san-mien-dong-ahp.htm,121,3275
4294,5,UPCoM,Tư liệu sản xuất,BMN,CTCP 715,2750000,https://finance.vietstock.vn/BMN-ctcp-715.htm,122,3275
712,1,HOSE,Nguyên vật liệu,BMP,CTCP Nhựa Bình Minh,81860938,https://finance.vietstock.vn/BMP-ctcp-nhua-binh-minh.htm,123,3275
1323,5,UPCoM,Dịch vụ tài chính,BMS,CTCP Chứng khoán Bảo Minh,71111425,https://finance.vietstock.vn/BMS-ctcp-chung-khoan-bao-minh.htm,124,3275
4391,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BMV,CTCP Bột mỳ Vinafood 1,24200000,https://finance.vietstock.vn/BMV-ctcp-bot-my-vinafood-1.htm,125,3275
4834,2,HNX,"Thực phẩm, đồ uống và thuốc lá",BNA,CTCP Tập đoàn Đầu tư Bảo Ngọc,24999855,https://finance.vietstock.vn/BNA-ctcp-tap-doan-dau-tu-bao-ngoc.htm,126,3275
4445,5,UPCoM,Dịch vụ tiện ích,BNW,CTCP Nước sạch Bắc Ninh,37549391,https://finance.vietstock.vn/BNW-ctcp-nuoc-sach-bac-ninh.htm,127,3275
4727,5,UPCoM,Tư liệu sản xuất,BOT,CTCP BOT Cầu Thái Hà,59246800,https://finance.vietstock.vn/BOT-ctcp-bot-cau-thai-ha.htm,128,3275
40,2,HNX,Nguyên vật liệu,BPC,CTCP VICEM Bao bì Bỉm Sơn,3800000,https://finance.vietstock.vn/BPC-ctcp-vicem-bao-bi-bim-son.htm,129,3275
4629,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BQB,CTCP Bia Hà Nội - Quảng Bình,5800000,https://finance.vietstock.vn/BQB-ctcp-bia-ha-noi-quang-binh.htm,130,3275
2146,1,HOSE,Xe và linh kiện,BRC,CTCP Cao su Bến Thành,12374997,https://finance.vietstock.vn/BRC-ctcp-cao-su-ben-thanh.htm,131,3275
4515,5,UPCoM,Nguyên vật liệu,BRR,CTCP Cao su Bà Rịa,112500000,https://finance.vietstock.vn/BRR-ctcp-cao-su-ba-ria.htm,132,3275
3829,5,UPCoM,Dịch vụ tiện ích,BRS,CTCP Dịch vụ Đô thị Bà Rịa,4541950,https://finance.vietstock.vn/BRS-ctcp-dich-vu-do-thi-ba-ria.htm,133,3275
4699,5,UPCoM,Dịch vụ tiện ích,BSA,CTCP Thủy điện Buôn Đôn,66850975,https://finance.vietstock.vn/BSA-ctcp-thuy-dien-buon-don.htm,134,3275
2081,2,HNX,Dịch vụ chuyên biệt và thương mại,BSC,CTCP Dịch vụ Bến Thành,3150747,https://finance.vietstock.vn/BSC-ctcp-dich-vu-ben-thanh.htm,135,3275
4495,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BSD,"CTCP Bia, Rượu Sài Gòn - Đồng Xuân",3000000,https://finance.vietstock.vn/BSD-ctcp-bia-ruou-sai-gon-dong-xuan.htm,136,3275
4253,5,UPCoM,Vận tải,BSG,CTCP Xe khách Sài Gòn,60000000,https://finance.vietstock.vn/BSG-ctcp-xe-khach-sai-gon.htm,137,3275
4694,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BSH,CTCP Bia Sài Gòn - Hà Nội,18000000,https://finance.vietstock.vn/BSH-ctcp-bia-sai-gon-ha-noi.htm,138,3275
1402,1,HOSE,Dịch vụ tài chính,BSI,CTCP Chứng khoán BIDV,223060701,https://finance.vietstock.vn/BSI-ctcp-chung-khoan-bidv.htm,139,3275
4514,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BSL,CTCP Bia Sài Gòn - Sông Lam,45000000,https://finance.vietstock.vn/BSL-ctcp-bia-sai-gon-song-lam.htm,140,3275
4365,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BSP,CTCP Bia Sài Gòn - Phú Thọ,12500000,https://finance.vietstock.vn/BSP-ctcp-bia-sai-gon-phu-tho.htm,141,3275
2802,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BSQ,CTCP Bia Sài Gòn - Quảng Ngãi,45000000,https://finance.vietstock.vn/BSQ-ctcp-bia-sai-gon-quang-ngai.htm,142,3275
4338,5,UPCoM,Năng lượng,BSR,CTCP Lọc hóa Dầu Bình Sơn,244119369,https://finance.vietstock.vn/BSR-ctcp-loc-hoa-dau-binh-son.htm,143,3275
1447,2,HNX,Truyền thông và giải trí,BST,CTCP Sách và Thiết bị Bình Thuận,1100000,https://finance.vietstock.vn/BST-ctcp-sach-va-thiet-bi-binh-thuan.htm,144,3275
2857,5,UPCoM,Nguyên vật liệu,BT1,CTCP Bảo vệ Thực vật 1 Trung Ương,5669959,https://finance.vietstock.vn/BT1-ctcp-bao-ve-thuc-vat-1-trung-uong.htm,145,3275
36,5,UPCoM,Nguyên vật liệu,BT6,CTCP Beton 6,32993550,https://finance.vietstock.vn/BT6-ctcp-beton-6.htm,146,3275
2401,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",BTB,CTCP Bia Hà Nội - Thái Bình,7691226,https://finance.vietstock.vn/BTB-ctcp-bia-ha-noi-thai-binh.htm,147,3275
2455,5,UPCoM,Nguyên vật liệu,BTD,CTCP Bê tông Ly tâm Thủ Đức,6414100,https://finance.vietstock.vn/BTD-ctcp-be-tong-ly-tam-thu-duc.htm,148,3275
1934,5,UPCoM,Nguyên vật liệu,BTG,CTCP Bao bì Tiền Giang,1190000,https://finance.vietstock.vn/BTG-ctcp-bao-bi-tien-giang.htm,149,3275
1117,5,UPCoM,Hàng tiêu dùng và trang trí,BTH,CTCP Chế tạo Biến thế và Vật liệu Điện Hà Nội,25000000,https://finance.vietstock.vn/BTH-ctcp-che-tao-bien-the-va-vat-lieu-dien-ha-noi.htm,150,3275
4627,5,UPCoM,Nguyên vật liệu,BTN,CTCP Đầu tư Bitco Bình Định,4465570,https://finance.vietstock.vn/BTN-ctcp-dau-tu-bitco-binh-dinh.htm,151,3275
1702,1,HOSE,Dịch vụ tiện ích,BTP,CTCP Nhiệt điện Bà Rịa,60485600,https://finance.vietstock.vn/BTP-ctcp-nhiet-dien-ba-ria.htm,152,3275
895,2,HNX,Nguyên vật liệu,BTS,CTCP Xi măng VICEM Bút Sơn,123559858,https://finance.vietstock.vn/BTS-ctcp-xi-mang-vicem-but-son.htm,153,3275
2042,1,HOSE,Phân phối và bán lẻ hàng lâu bền,BTT,CTCP Thương mại Dịch vụ Bến Thành,13500000,https://finance.vietstock.vn/BTT-ctcp-thuong-mai-dich-vu-ben-thanh.htm,154,3275
3849,5,UPCoM,Dịch vụ chuyên biệt và thương mại,BTU,CTCP Công trình Đô thị Bến Tre,3600000,https://finance.vietstock.vn/BTU-ctcp-cong-trinh-do-thi-ben-tre.htm,155,3275
3848,5,UPCoM,Dịch vụ tiêu dùng,BTV,CTCP Dịch vụ Du lịch Bến Thành,25000000,https://finance.vietstock.vn/BTV-ctcp-dich-vu-du-lich-ben-thanh.htm,156,3275
1307,2,HNX,Dịch vụ tiện ích,BTW,CTCP Cấp nước Bến Thành,9360000,https://finance.vietstock.vn/BTW-ctcp-cap-nuoc-ben-thanh.htm,157,3275
1197,5,UPCoM,Tổ chức tín dụng,BVB,Ngân hàng TMCP Bản Việt,551846215,https://finance.vietstock.vn/BVB-ngan-hang-tmcp-ban-viet.htm,158,3275
2626,5,UPCoM,Nguyên vật liệu,BVG,CTCP Group Bắc Việt,9750948,https://finance.vietstock.vn/BVG-ctcp-group-bac-viet.htm,159,3275
1544,1,HOSE,Bảo hiểm,BVH,Tập đoàn Bảo Việt,742322764,https://finance.vietstock.vn/BVH-tap-doan-bao-viet.htm,160,3275
4867,5,UPCoM,Phát triển và quản lý bất động sản,BVL,CTCP BV Land,82788300,https://finance.vietstock.vn/BVL-ctcp-bv-land.htm,161,3275
2340,5,UPCoM,Hàng tiêu dùng và trang trí,BVN,CTCP Bông Việt Nam,5000000,https://finance.vietstock.vn/BVN-ctcp-bong-viet-nam.htm,162,3275
897,2,HNX,Dịch vụ tài chính,BVS,CTCP Chứng khoán Bảo Việt,72233937,https://finance.vietstock.vn/BVS-ctcp-chung-khoan-bao-viet.htm,163,3275
2547,5,UPCoM,Dịch vụ tiện ích,BWA,CTCP Cấp thoát nước và Xây dựng Bảo Lộc,2700000,https://finance.vietstock.vn/BWA-ctcp-cap-thoat-nuoc-va-xay-dung-bao-loc.htm,164,3275
4355,1,HOSE,Dịch vụ tiện ích,BWE,CTCP - Tổng công ty nước - môi trường Bình Dương,219928644,https://finance.vietstock.vn/BWE-ctcp-tong-cong-ty-nuoc-moi-truong-binh-duong.htm,165,3275
2440,5,UPCoM,Dịch vụ tiện ích,BWS,CTCP Cấp nước Bà Rịa - Vũng Tàu,100007569,https://finance.vietstock.vn/BWS-ctcp-cap-nuoc-ba-ria-vung-tau.htm,166,3275
1563,2,HNX,Nguyên vật liệu,BXH,CTCP VICEM Bao bì Hải Phòng,3012040,https://finance.vietstock.vn/BXH-ctcp-vicem-bao-bi-hai-phong.htm,167,3275
2928,5,UPCoM,Tư liệu sản xuất,C12,CTCP Cầu 12,4850000,https://finance.vietstock.vn/C12-ctcp-cau-12.htm,168,3275
2003,5,UPCoM,Phát triển và quản lý bất động sản,C21,CTCP Thế Kỷ 21 ,19336371,https://finance.vietstock.vn/C21-ctcp-the-ky-21.htm,169,3275
4679,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",C22,CTCP 22,3550000,https://finance.vietstock.vn/C22-ctcp-22.htm,170,3275
2055,1,HOSE,Nguyên vật liệu,C32,CTCP CIC39,15030145,https://finance.vietstock.vn/C32-ctcp-cic39.htm,171,3275
2120,1,HOSE,Tư liệu sản xuất,C47,CTCP Xây dựng 47,36342269,https://finance.vietstock.vn/C47-ctcp-xay-dung-47.htm,172,3275
3803,5,UPCoM,Tư liệu sản xuất,C4G,CTCP Tập đoàn CIENCO4,357300754,https://finance.vietstock.vn/C4G-ctcp-tap-doan-cienco4.htm,173,3275
4397,2,HNX,Tư liệu sản xuất,C69,CTCP Xây dựng 1369,61799972,https://finance.vietstock.vn/C69-ctcp-xay-dung-1369.htm,174,3275
1028,5,UPCoM,Tư liệu sản xuất,C92,CTCP Xây dựng và Đầu tư 492,5312920,https://finance.vietstock.vn/C92-ctcp-xay-dung-va-dau-tu-492.htm,175,3275
4665,5,UPCoM,Truyền thông và giải trí,CAB,CTCP Tổng Công ty Truyền hình Cáp Việt Nam,45745876,https://finance.vietstock.vn/CAB-ctcp-tong-cong-ty-truyen-hinh-cap-viet-nam.htm,176,3275
1454,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",CAD,CTCP Chế biến và Xuất nhập khẩu Thủy sản Cadovimex,8799927,https://finance.vietstock.vn/CAD-ctcp-che-bien-va-xuat-nhap-khau-thuy-san-cadovimex.htm,177,3275
4504,2,HNX,Vận tải,CAG,CTCP Cảng An Giang,13800000,https://finance.vietstock.vn/CAG-ctcp-cang-an-giang.htm,178,3275
48,2,HNX,"Thực phẩm, đồ uống và thuốc lá",CAN,CTCP Đồ hộp Hạ Long,5000000,https://finance.vietstock.vn/CAN-ctcp-do-hop-ha-long.htm,179,3275
1029,2,HNX,"Thực phẩm, đồ uống và thuốc lá",CAP,CTCP Lâm Nông sản Thực phẩm Yên Bái,15269965,https://finance.vietstock.vn/CAP-ctcp-lam-nong-san-thuc-pham-yen-bai.htm,180,3275
1259,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",CAT,CTCP Thủy sản Cà Mau,9748579,https://finance.vietstock.vn/CAT-ctcp-thuy-san-ca-mau.htm,181,3275
4562,5,UPCoM,Nguyên vật liệu,CBI,CTCP Gang thép Cao Bằng,43006366,https://finance.vietstock.vn/CBI-ctcp-gang-thep-cao-bang.htm,182,3275
3337,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",CBS,CTCP Mía Đường Cao Bằng,5291868,https://finance.vietstock.vn/CBS-ctcp-mia-duong-cao-bang.htm,183,3275
4343,5,UPCoM,Tư liệu sản xuất,CC1,Tổng Công ty Xây dựng Số 1 - CTCP,358507825,https://finance.vietstock.vn/CC1-tong-cong-ty-xay-dung-so-1-ctcp.htm,184,3275
2253,5,UPCoM,Tư liệu sản xuất,CC4,CTCP Đầu tư và Xây dựng Số 4,64000000,https://finance.vietstock.vn/CC4-ctcp-dau-tu-va-xay-dung-so-4.htm,185,3275
3004,5,UPCoM,"Thực phẩm, đồ uống và thuốc lá",CCA,CTCP Xuất nhập khẩu Thuỷ sản Cần Thơ,15092326,https://finance.vietstock.vn/CCA-ctcp-xuat-nhap-khau-thuy-san-can-tho.htm,186,3275
5693,5,UPCoM,Tư liệu sản xuất,CCC,CTCP Xây dựng CDC,40250000,https://finance.vietstock.vn/CCC-ctcp-xay-dung-cdc.htm,187,3275
1277,1,HOSE,Phân phối và bán lẻ hàng lâu bền,CCI,CTCP Đầu tư Phát triển Công nghiệp Thương mại Củ Chi,17743865,https://finance.vietstock.vn/CCI-ctcp-dau-tu-phat-trien-cong-nghiep-thuong-mai-cu-chi.htm,188,3275
2710,1,HOSE,Phát triển và quản lý bất động sản,CCL,CTCP Đầu tư và Phát triển Đô thị Dầu khí Cửu Long,59581418,https://finance.vietstock.vn/CCL-ctcp-dau-tu-va-phat-trien-do-thi-dau-khi-cuu-long.htm,189,3275
1312,5,UPCoM,Nguyên vật liệu,CCM,CTCP khoáng sản và Xi măng Cần Thơ,6199900,https://finance.vietstock.vn/CCM-ctcp-khoang-san-va-xi-mang-can-tho.htm,190,3275
1638,5,UPCoM,Vận tải,CCP,CTCP Cảng Cửa Cấm Hải Phòng,2400000,https://finance.vietstock.vn/CCP-ctcp-cang-cua-cam-hai-phong.htm,191,3275
3999,2,HNX,Vận tải,CCR,CTCP Cảng Cam Ranh,24501817,https://finance.vietstock.vn/CCR-ctcp-cang-cam-ranh.htm,192,3275
3878,5,UPCoM,Vận tải,CCT,CTCP Cảng Cần Thơ,28480000,https://finance.vietstock.vn/CCT-ctcp-cang-can-tho.htm,193,3275
3835,5,UPCoM,Dịch vụ chuyên biệt và thương mại,CCV,CTCP Tư vấn Xây dựng Công nghiệp và Đô thị Việt Nam,1800000,https://finance.vietstock.vn/CCV-ctcp-tu-van-xay-dung-cong-nghiep-va-do-thi-viet-nam.htm,194,3275
1031,1,HOSE,Phát triển và quản lý bất động sản,CDC,CTCP Chương Dương,21988716,https://finance.vietstock.vn/CDC-ctcp-chuong-duong.htm,195,3275
2284,5,UPCoM,Nguyên vật liệu,CDG,CTCP Cầu Đuống,3464995,https://finance.vietstock.vn/CDG-ctcp-cau-duong.htm,196,3275
4324,5,UPCoM,Dịch vụ tiện ích,CDH,CTCP Công trình Công cộng và Dịch vụ Du lịch Hải Phòng,2000000,https://finance.vietstock.vn/CDH-ctcp-cong-trinh-cong-cong-va-dich-vu-du-lich-hai-phong.htm,197,3275
